lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
103.524,48.801,10.951,-2.127,0.34,0.31,0.02,52,1,"BULG_GPS  ",0,1,0,0,0,
103.52,-1.616,31.248,0.586,0.87,0.557,0,120,1,"JMBI_GPS  ",0,1,0,0,0,
103.47,29.6,23.478,-4.519,0.8,0.8,0.016,145,1,"H076_GPS  ",0,1,0,0,0,
103.44,37.15,22.258,-0.922,0.8,0.8,0.014,47,1,"G091_GPS  ",0,1,0,0,0,
103.43,32.93,26.298,-3.624,0.8,0.8,0.016,298,1,"H025_GPS  ",0,1,0,0,0,
103.42,36.15,24.77,-2.048,0.71,0.71,-0.001,47,1,"G095_GPS  ",0,1,0,0,0,
103.42,24.11,23.041,-5.824,0.8,0.8,0.018,145,1,"H154_GPS  ",0,1,0,0,0,
103.41,30.41,23.021,-6.126,0.9,0.9,0.013,145,1,"H060_GPS  ",0,1,0,0,0,
103.41,30.42,20.546,-6.549,0.97,0.97,-0.002,145,1,"H060_GPS  ",0,1,0,0,0,
103.405,21.582,25.55,-6.664,0.5,0.7,0,120,1,"TGA1_GPS  ",0,1,0,0,0,
103.4,23.36,24.343,-6.35,0.6,0.59,-0.016,145,1,"YNMZ_GPS  ",0,1,0,0,0,
103.4,23.47,24.311,-6.35,0.6,0.59,0.001,145,1,"H164_GPS  ",0,1,0,0,0,
103.38,37.56,19.116,-1.331,0.8,0.8,0.014,46,1,"G068_GPS  ",0,1,0,0,0,
103.38,24.4,26.137,-6.453,1.05,1.04,-0.018,145,1,"YNML_GPS  ",0,1,0,0,0,
103.36,38.84,17.462,-1.934,0.8,0.8,0.013,46,1,"G050_GPS  ",0,1,0,0,0,
103.36,38.85,17.488,-2.456,0.98,0.98,0,46,1,"G050_GPS  ",0,1,0,0,0,
103.35,3.834,29.789,-0.095,1.436,1.836,0,120,1,"KUAN_GPS  ",0,1,0,0,0,
103.34,35.41,23.263,-0.937,0.8,0.8,0.015,47,1,"G112_GPS  ",0,1,0,0,0,
103.33,35.93,24.25,-0.26,0.71,0.71,0,47,1,"G101_GPS  ",0,1,0,0,0,
103.31,30.35,22.243,-4.94,1.1,1.1,0.009,145,1,"QLAI_GPS  ",0,1,0,0,0,
103.282,50.382,10.449,-0.654,0.93,0.81,0.06,52,1,"ZAKM_GPS  ",0,1,0,0,0,
103.28,23.71,26.142,-6.866,0.2,0.19,0.003,145,1,"H165_GPS  ",0,1,0,0,0,
103.27,27.68,22.581,-6.146,0.8,0.8,0.018,145,1,"H099_GPS  ",0,1,0,0,0,
103.26,29.23,23.7,-4.747,0.8,0.8,0.017,145,1,"H081_GPS  ",0,1,0,0,0,
103.26,24.77,23.653,-6.747,0.8,0.8,0.019,145,1,"H143_GPS  ",0,1,0,0,0,
103.25,34.75,23.47,-1.571,0.71,0.71,-0.001,160,1,"H013_GPS  ",0,1,0,0,0,
103.25,36.71,24.272,-0.671,0.71,0.71,-0.001,47,1,"G083_GPS  ",0,1,0,0,0,
103.242,22.268,25.688,-7.328,0.3,0.3,0,120,1,"NGA1_GPS  ",0,1,0,0,0,
103.24,25.61,23.007,-8.65,0.8,0.8,0.018,145,1,"H126_GPS  ",0,1,0,0,0,
103.236,21.931,26.014,-7.03,0.5,0.2,0,120,1,"HAM1_GPS  ",0,1,0,0,0,
103.23,26.41,24.468,-8.351,0.8,0.8,0.018,145,1,"H119_GPS  ",0,1,0,0,0,
103.224,52.259,7.269,-2.54,0.22,0.24,0.043,1,1,"HADR_GPS  ",0,1,0,0,0,
103.22,22.77,24.127,-5.452,0.9,0.8,0.019,120,1,"H173_GPS  ",0,1,0,0,0,
103.21,35.57,23.881,-0.576,0.74,0.74,-0.002,47,1,"G108_GPS  ",0,1,0,0,0,
103.19,38.54,18.505,-0.379,0.77,0.77,0.001,46,1,"G053_GPS  ",0,1,0,0,0,
103.18,26.11,25.523,-8.379,1.07,1.05,0.017,297,1,"YNDC_GPS  ",0,1,0,0,0,
103.17,31.45,22.192,-6.959,1.2,1.2,0.023,298,1,"NR09_GPS  ",0,1,0,0,0,
103.17,32.08,22.793,-4.881,0.75,0.75,0,298,1,"H037_GPS  ",0,1,0,0,0,
103.17,26.11,25.059,-9.759,0.8,0.8,0.018,297,1,"H120_GPS  ",0,1,0,0,0,
103.16,36.89,23.858,-1.061,0.8,0.8,0.014,47,1,"G079_GPS  ",0,1,0,0,0,
103.15,31.01,22.053,-6.384,0.71,0.71,-0.004,298,1,"H050_GPS  ",0,1,0,0,0,
103.15,34.11,23.996,-2.184,0.71,0.71,-0.002,160,1,"H017_GPS  ",0,1,0,0,0,
103.139,5.319,29.98,-0.501,0.568,1.453,0,120,1,"KUAL_GPS  ",0,1,0,0,0,
103.12,28.31,23.135,-6.688,0.77,0.76,-0.002,145,1,"H089_GPS  ",0,1,0,0,0,
103.108,21.497,25.674,-6.681,1,0.6,0,120,1,"NAN1_GPS  ",0,1,0,0,0,
103.09,38.63,19.073,-2.393,1.05,1.05,-0.047,46,1,"GSMQ_GPS  ",0,1,0,0,0,
103.078,51.81,8.093,-2.486,0.39,0.35,0.002,1,1,"TOR1_GPS  ",0,1,0,0,0,
103.051,22.131,25.735,-7.902,0.2,0.1,0,128,1,"DON1_GPS  ",0,1,0,0,0,
103.04,28.85,24.262,-6.199,0.72,0.71,0,145,1,"H086_GPS  ",0,1,0,0,0,
103.029,21.792,25.862,-8.011,0.2,0.2,0,128,1,"LEM1_GPS  ",0,1,0,0,0,
103.02,46.12,15.527,-2.189,1.4,1.1,0.066,52,1,"ARVX_GPS  ",0,1,0,0,0,
103.005,21.428,26.385,-4.395,2.044,0.55,0,128,1,"DIEB_GPS  ",0,1,0,0,0,
103,29.98,22.396,-7.804,0.76,0.75,-0.009,145,1,"H065_GPS  ",0,1,0,0,0,
102.996,51.918,8.177,-4.914,1.59,1.4,0,1,1,"TORY_GPS  ",0,1,0,0,0,
102.99,33.57,25.986,-3.505,1,1,0,265,1,"H026_GPS  ",0,1,0,0,0,
102.98,37.15,22.518,-0.107,0.73,0.73,-0.001,47,1,"G073_GPS  ",0,1,0,0,0,
102.963,49.288,11.393,-2.458,0.46,0.42,0.022,52,1,"SSEL_GPS  ",0,1,0,0,0,
102.94,25.8,24.057,-13.391,0.8,0.8,0.018,297,1,"H127_GPS  ",0,1,0,0,0,
102.92,24.68,24.087,-11.893,0.8,0.8,0.018,297,1,"H144_GPS  ",0,1,0,0,0,
102.91,26.93,24.918,-10.195,0.8,0.8,0.018,307,1,"H108_GPS  ",0,1,0,0,0,
102.89,34.95,24.905,-1.32,0.76,0.76,-0.001,160,1,"G118_GPS  ",0,1,0,0,0,
102.89,36.33,24.115,0.48,0.7,0.7,0,47,1,"G093_GPS  ",0,1,0,0,0,
102.89,37.45,21.11,-1.02,0.58,0.58,0.029,46,1,"GSGL_GPS  ",0,1,0,0,0,
102.89,38.42,18.254,-1.52,0.71,0.71,0,46,1,"G056_GPS  ",0,1,0,0,0,
102.89,-4.45,17.752,8.121,1.02,0.4,0,231,1,"MNNA_GPS  ",0,1,0,0,0,
102.88,41.81,17.481,-4.622,1.84,1.83,0.001,45,1,"G303_GPS  ",0,1,0,0,0,
102.85,37.44,21.114,-1.025,0.58,0.58,0,46,1,"G069_GPS  ",0,1,0,0,0,
102.84,30.25,23.41,-5.626,0.71,0.71,0,298,1,"H061_GPS  ",0,1,0,0,0,
102.84,23.22,23.99,-8.026,0.71,0.71,0.004,145,1,"H166_GPS  ",0,1,0,0,0,
102.83,28,25.837,-9.328,0.71,0.7,-0.004,307,1,"H094_GPS  ",0,1,0,0,0,
102.82,29.79,22.36,-5.229,0.71,0.71,0,145,1,"H072_GPS  ",0,1,0,0,0,
102.81,35.26,24.197,-0.831,0.71,0.71,0.013,47,1,"G113_GPS  ",0,1,0,0,0,
102.809,49.455,9.848,-1.746,0.4,0.39,0.008,52,1,"NSEL_GPS  ",0,1,0,0,0,
102.797,24.882,18.641,-16.111,0.8,0.8,0,297,1,"KUNM_GPS  ",0,1,0,0,0,
102.797,25.03,22.325,-13.692,0.48,0.508,0,297,1,"KUNM_GPS  ",0,1,0,0,0,
102.79,27.69,25.835,-9.633,0.9,0.2,-0.001,307,1,"H100_GPS  ",0,1,0,0,0,
102.79,35.88,23.918,-0.613,0.8,0.8,0.015,47,1,"G105_GPS  ",0,1,0,0,0,
102.79,46.259,13.578,-3.523,1.5,1.3,0.044,52,1,"ARVA_GPS  ",0,1,0,0,0,
102.78,39.41,16.189,-1.835,0.71,0.71,0,46,1,"G046_GPS  ",0,1,0,0,0,
102.77,28.96,24.83,-7.936,0.72,0.72,0,145,1,"H087_GPS  ",0,1,0,0,0,
102.77,30.07,25.569,-5.836,1.06,1.05,-0.024,298,1,"SCTQ_GPS  ",0,1,0,0,0,
102.77,30.99,24.265,-6.536,0.76,0.75,0.002,298,1,"H051_GPS  ",0,1,0,0,0,
102.75,38.17,20.748,-0.939,1.77,1.76,-0.004,46,1,"G331_GPS  ",0,1,0,0,0,
102.75,24.12,22.752,-11.118,0.9,0.9,0.019,145,1,"H155_GPS  ",0,1,0,0,0,
102.747,17.865,26.52,-4.536,1.53,0.96,0.008,120,1,"NNKI_GPS  ",0,1,0,0,0,
102.732,2.486,31.6,0.756,5.013,7.276,0,120,1,"SEG0_GPS  ",0,1,0,0,0,
102.72,27.06,26.934,-13.342,1.06,1.05,-0.035,297,1,"SCNN_GPS  ",0,1,0,0,0,
102.67,31.85,22.278,-6.349,0.76,0.75,0,298,1,"H046_GPS  ",0,1,0,0,0,
102.664,51.765,7.981,-1.832,0.43,0.4,-0.004,52,1,"AKHL_GPS  ",0,1,0,0,0,
102.66,29.35,20.305,-7.55,0.88,0.86,0.001,145,1,"H077_GPS  ",0,1,0,0,0,
102.65,37.89,18.421,-1.232,1,1,0.006,46,1,"CX19_GPS  ",0,1,0,0,0,
102.64,37.78,19.194,-0.753,0.71,0.71,-0.002,46,1,"G063_GPS  ",0,1,0,0,0,
102.622,3.464,29.51,-0.331,2.439,2.43,0,120,1,"DOP3_GPS  ",0,1,0,0,0,
102.61,26.62,25.919,-14.637,0.8,0.8,0.018,297,1,"H109_GPS  ",0,1,0,0,0,
102.58,24.38,22.28,-13.041,0.9,0.9,0.018,297,1,"H149_GPS  ",0,1,0,0,0,
102.57,39.13,16.898,-1.463,0.71,0.71,-0.001,46,1,"G049_GPS  ",0,1,0,0,0,
102.56,36.89,23.375,-0.345,0.8,0.8,0.014,47,1,"G081_GPS  ",0,1,0,0,0,
102.55,27.37,26.439,-12.265,0.71,0.7,0,297,1,"H102_GPS  ",0,1,0,0,0,
102.54,35.84,23.439,0.153,0.8,0.8,0.015,47,1,"G106_GPS  ",0,1,0,0,0,
102.53,28.67,26.693,-9.648,0.8,0.8,0.017,307,1,"H090_GPS  ",0,1,0,0,0,
102.53,26,24.806,-14.548,0.8,0.8,0.018,297,1,"H121_GPS  ",0,1,0,0,0,
102.52,25.24,23.431,-14.05,0.8,0.8,0.017,297,1,"H134_GPS  ",0,1,0,0,0,
102.516,18.026,26.769,-1.166,2.123,1.472,0,120,1,"VIEN_GPS  ",0,1,0,0,0,
102.51,28.65,27.433,-10.37,1.05,1.04,-0.035,307,1,"SCYX_GPS  ",0,1,0,0,0,
102.51,25.58,23.53,-15.051,0.8,0.8,0.018,297,1,"H128_GPS  ",0,1,0,0,0,
102.5,32.79,27.97,-2.853,0.8,0.8,0.016,265,1,"H031_GPS  ",0,1,0,0,0,
102.5,34.59,24.567,-0.653,0.8,0.8,0.016,160,1,"H015_GPS  ",0,1,0,0,0,
102.5,23.72,22.348,-8.771,0.8,0.79,0.001,297,1,"H156_GPS  ",0,1,0,0,0,
102.44,28.3,26.809,-10.461,0.8,0.8,0.019,307,1,"H091_GPS  ",0,1,0,0,0,
102.44,29.26,24.238,-10.58,0.78,0.77,-0.007,145,1,"H082_GPS  ",0,1,0,0,0,
102.44,35.12,24.488,0.039,0.8,0.8,0.016,160,1,"G115_GPS  ",0,1,0,0,0,
102.44,24.19,19.939,-12.661,0.8,0.8,0.016,297,1,"H150_GPS  ",0,1,0,0,0,
102.4,23,22.658,-9.084,0.59,0.58,0,128,1,"H167_GPS  ",0,1,0,0,0,
102.38,27.88,23.94,-9.268,0.9,0.9,0.015,307,1,"XC17_GPS  ",0,1,0,0,0,
102.38,36.5,26.061,-0.988,0.71,0.71,0,47,1,"G087_GPS  ",0,1,0,0,0,
102.37,31,22.468,-7.389,1.05,1.04,-0.043,298,1,"SCXJ_GPS  ",0,1,0,0,0,
102.35,27.81,24.363,-12.473,1.2,1.2,0.007,307,1,"XICH_GPS  ",0,1,0,0,0,
102.35,29.23,28.649,-7.991,1.07,1.06,0.015,307,1,"SCSM_GPS  ",0,1,0,0,0,
102.348,51.601,7.167,-1.956,1.28,1.28,-0.054,52,1,"HARA_GPS  ",0,1,0,0,0,
102.321,6.039,29.237,-3.808,3.999,3.67,0,120,1,"DOP4_GPS  ",0,1,0,0,0,
102.32,37.96,19.632,-0.796,0.71,0.71,-0.002,46,1,"G064_GPS  ",0,1,0,0,0,
102.32,38.7,17.46,-1.596,0.71,0.71,-0.001,46,1,"G134_GPS  ",0,1,0,0,0,
102.31,31.71,23.73,-4.997,0.54,0.54,0,298,1,"JB34_GPS  ",0,1,0,0,0,
102.3,28.9,27.026,-10.78,0.9,0.8,0.015,307,1,"Y285_GPS  ",0,1,0,0,0,
102.29,27.89,28.14,-12.081,1,1,0.012,307,1,"XC11_GPS  ",0,1,0,0,0,
102.29,29.85,24.227,-6.881,0.8,0.8,0.016,298,1,"H073_GPS  ",0,1,0,0,0,
102.276,-5.353,17.505,11.924,1.58,0.96,0,231,1,"MLKN_GPS  ",0,1,0,0,0,
102.27,27.8,25.567,-13.384,1.4,1.3,0.006,297,1,"GYAO_GPS  ",0,1,0,0,0,
102.26,36.12,23.951,0.114,0.8,0.8,0.015,47,1,"G098_GPS  ",0,1,0,0,0,
102.26,38.14,18.468,-1.104,0.19,0.19,0.001,46,1,"G061_GPS  ",0,1,0,0,0,
102.26,26.69,25.605,-14.785,0.8,0.8,0.018,297,1,"H110_GPS  ",0,1,0,0,0,
102.253,-3.76,31.252,18.09,3.6,3.4,0,231,1,"KULU_GPS  ",0,1,0,0,0,
102.252,-3.786,29.777,18.436,0.68,0.45,-0.016,231,1,"BENG_GPS  ",0,1,0,0,0,
102.235,51.77,8.817,-2.761,0.513,0.551,0,52,1,"BADG_GPS  ",0,1,0,0,0,
102.23,27.87,26.847,-13.289,0.8,0.8,0.018,297,1,"H095_GPS  ",0,1,0,0,0,
102.214,51.759,8.403,-3.07,0.12,0.11,0.003,52,1,"BADA_GPS  ",0,1,0,0,0,
102.19,27.45,26.519,-15.313,0.71,0.71,0.001,297,1,"H103_GPS  ",0,1,0,0,0,
102.17,28.33,28.341,-13.116,1.05,1.04,-0.018,297,1,"SCMN_GPS  ",0,1,0,0,0,
102.17,19.9,25.127,-4.515,1.06,1.04,-0.018,120,1,"LALB_GPS  ",0,1,0,0,0,
102.164,-5.291,12.672,7.11,1.45,1.18,0,231,1,"ENGG_GPS  ",0,1,0,0,0,
102.15,38.43,18.946,-0.901,0.8,0.8,0.013,46,1,"G057_GPS  ",0,1,0,0,0,
102.15,24.68,21.303,-13.6,0.8,0.8,0.018,297,1,"H145_GPS  ",0,1,0,0,0,
102.13,28.51,26.952,-13.803,0.8,0.8,0.016,297,1,"H092_GPS  ",0,1,0,0,0,
102.13,34,27.25,-1.922,0.69,0.69,-0.002,160,1,"H018_GPS  ",0,1,0,0,0,
102.11,27.88,27.047,-14.006,1.1,1.1,0.009,297,1,"KAIY_GPS  ",0,1,0,0,0,
102.11,38.28,18.419,-0.825,0.71,0.71,0,46,1,"G060_GPS  ",0,1,0,0,0,
102.105,6.226,30.017,-0.967,0.688,0.712,0,120,1,"GETI_GPS  ",0,1,0,0,0,
102.1,31.47,26.613,-5.008,0.8,0.8,0.015,298,1,"H047_GPS  ",0,1,0,0,0,
102.1,26.83,25.667,-15.307,0.8,0.8,0.016,297,1,"H111_GPS  ",0,1,0,0,0,
102.08,29.69,27.003,-8.928,0.72,0.71,0,297,1,"H078_GPS  ",0,1,0,0,0,
102.07,25.16,21.264,-14.211,0.8,0.8,0.017,297,1,"H135_GPS  ",0,1,0,0,0,
102.06,34.02,27.244,-1.93,0.69,0.69,-0.039,160,1,"GSMA_GPS  ",0,1,0,0,0,
102.05,35.54,25.11,1.168,0.61,0.61,0.001,47,1,"G109_GPS  ",0,1,0,0,0,
102.034,-3.529,22.136,15.3,1.6,0.61,0,231,1,"LAIS_GPS  ",0,1,0,0,0,
102.03,35.92,24.227,1.083,0.8,0.8,0.014,47,1,"G102_GPS  ",0,1,0,0,0,
102.01,35.52,25.118,1.163,0.61,0.61,-0.111,47,1,"QHTR_GPS  ",0,1,0,0,0,
102.01,37.32,22.241,-0.32,0.8,0.8,0.014,47,1,"G074_GPS  ",0,1,0,0,0,
101.99,36.21,24.172,0.16,0.71,0.71,0,47,1,"G096_GPS  ",0,1,0,0,0,
101.99,23.6,20.617,-12.522,0.9,0.8,0.018,297,1,"H157_GPS  ",0,1,0,0,0,
101.98,24.07,19.682,-13.423,0.8,0.8,0.019,297,1,"H151_GPS  ",0,1,0,0,0,
101.97,39.33,16.733,-3.243,1.76,1.75,-0.002,46,1,"G307_GPS  ",0,1,0,0,0,
101.96,27.05,25.947,-15.243,0.71,0.71,0,297,1,"H112_GPS  ",0,1,0,0,0,
101.91,24.1,26.943,-13.05,1.05,1.04,-0.023,297,1,"YNXP_GPS  ",0,1,0,0,0,
101.9,25.64,24.426,-13.234,0.8,0.8,0.018,297,1,"H129_GPS  ",0,1,0,0,0,
101.88,34.57,26.455,0.645,1.91,1.88,-0.003,160,1,"G364_GPS  ",0,1,0,0,0,
101.86,25.69,24.267,-14.157,1.06,1.04,-0.02,297,1,"YNYM_GPS  ",0,1,0,0,0,
101.85,26.69,25.414,-15.241,0.8,0.8,0.018,297,1,"H113_GPS  ",0,1,0,0,0,
101.796,47.52,13.209,-3.076,0.56,0.51,0.058,52,1,"TSET_GPS  ",0,1,0,0,0,
101.79,30.07,27.471,-11.05,0.9,0.8,0.012,297,1,"H066_GPS  ",0,1,0,0,0,
101.774,36.601,23.736,-0.569,0.51,0.51,-0.023,47,1,"XNIN_GPS  ",0,1,0,0,0,
101.75,26.5,25.574,-15.755,0.8,0.8,0.017,297,1,"H116_GPS  ",0,1,0,0,0,
101.74,30.6,26.203,-5.857,1.1,1.1,0.009,298,1,"MAON_GPS  ",0,1,0,0,0,
101.74,38.3,18.518,-0.874,0.17,0.17,0,46,1,"G058_GPS  ",0,1,0,0,0,
101.74,26.5,26.22,-14.273,1.07,1.05,-0.008,297,1,"SCPZ_GPS  ",0,1,0,0,0,
101.73,37.42,22.64,-1.775,1.8,1.79,0,47,1,"G337_GPS  ",0,1,0,0,0,
101.718,3.171,30.047,-0.071,1.992,1.189,0,120,1,"KTPK_GPS  ",0,1,0,0,0,
101.71,32.9,29.356,-2.661,0.8,0.8,0.015,265,1,"H028_GPS  ",0,1,0,0,0,
101.71,35.05,28.089,-0.778,1.9,1.88,-0.005,160,1,"G360_GPS  ",0,1,0,0,0,
101.71,27.54,27.197,-15.077,0.78,0.77,-0.002,297,1,"H104_GPS  ",0,1,0,0,0,
101.68,23.43,21.372,-12.865,0.9,0.9,0.019,128,1,"H158_GPS  ",0,1,0,0,0,
101.68,26.05,26.01,-16.365,0.8,0.8,0.017,297,1,"H122_GPS  ",0,1,0,0,0,
101.67,23.42,21.444,-12.682,1.05,1.04,-0.026,128,1,"YNMJ_GPS  ",0,1,0,0,0,
101.66,39.22,16.48,-2.685,0.62,0.62,-0.003,46,1,"G047_GPS  ",0,1,0,0,0,
101.65,36.66,23.683,1.13,0.9,0.9,0.009,47,1,"XN12_GPS  ",0,1,0,0,0,
101.63,36.98,24.401,-0.289,0.7,0.7,0,47,1,"G080_GPS  ",0,1,0,0,0,
101.63,24.69,20.271,-6.988,0.8,0.79,0.033,297,1,"H146_GPS  ",0,1,0,0,0,
101.61,31.77,26.629,-5.575,0.8,0.8,0.015,298,1,"H040_GPS  ",0,1,0,0,0,
101.61,34.72,24.706,1.309,0.71,0.71,-0.001,289,1,"J001_GPS  ",0,1,0,0,0,
101.609,50.1,9.79,-0.056,0.33,0.29,0.022,52,1,"ERBL_GPS  ",0,1,0,0,0,
101.57,24.99,20.425,-13.979,0.9,0.9,0.015,297,1,"H136_GPS  ",0,1,0,0,0,
101.56,29.85,29.646,-14.381,0.8,0.8,0.015,297,1,"H074_GPS  ",0,1,0,0,0,
101.54,36.49,24.045,0.916,0.8,0.8,0.014,47,1,"G089_GPS  ",0,1,0,0,0,
101.52,28.96,27.247,-15.402,0.72,0.72,0,297,1,"H083_GPS  ",0,1,0,0,0,
101.52,30.33,30.695,-13.486,0.8,0.8,0.015,297,1,"H079_GPS  ",0,1,0,0,0,
101.517,3.765,29.434,-0.627,1.28,0.98,-0.02,120,1,"BEHR_GPS  ",0,1,0,0,0,
101.51,27.42,27.437,-15.603,0.49,0.49,-0.001,297,1,"JB37_GPS  ",0,1,0,0,0,
101.51,27.43,27.434,-15.603,0.49,0.49,-0.036,297,1,"SCYY_GPS  ",0,1,0,0,0,
101.5,29.01,27.532,-15.305,1.07,1.05,0.172,297,1,"SCJL_GPS  ",0,1,0,0,0,
101.5,30.49,28.35,-12.205,0.68,0.68,-0.003,297,1,"JB35_GPS  ",0,1,0,0,0,
101.49,30.08,29.884,-13.906,0.72,0.71,0.002,297,1,"H067_GPS  ",0,1,0,0,0,
101.49,25.05,22.766,-13.606,1.06,1.05,0.002,297,1,"YNCX_GPS  ",0,1,0,0,0,
101.48,33.43,27.058,-1.408,0.74,0.74,-0.001,265,1,"H027_GPS  ",0,1,0,0,0,
101.48,25.08,21.5,-10.392,0.9,0.8,0.015,297,1,"Y311_GPS  ",0,1,0,0,0,
101.446,3.025,28.448,-0.715,1.306,1.879,0,120,1,"DOP1_GPS  ",0,1,0,0,0,
101.441,45.666,12.146,-4.575,0.5,0.41,0.017,87,1,"TEEG_GPS  ",0,1,0,0,0,
101.44,36.08,23.928,-1.513,0.7,0.7,0,47,1,"G103_GPS  ",0,1,0,0,0,
101.434,0.592,31.986,4.027,4,2,-0.039,120,1,"RUMB_GPS  ",0,1,0,0,0,
101.4,37.46,23.331,-0.319,0.69,0.69,0,47,1,"G070_GPS  ",0,1,0,0,0,
101.4,37.47,23.328,-0.319,0.69,0.69,0.096,47,1,"QHME_GPS  ",0,1,0,0,0,
101.39,23.29,18.316,-13.804,0.9,0.9,0.021,128,1,"H159_GPS  ",0,1,0,0,0,
101.36,35.72,22.958,1.076,1.82,1.8,-0.003,289,1,"G354_GPS  ",0,1,0,0,0,
101.35,38.16,19.177,-0.825,0.77,0.77,0,46,1,"G055_GPS  ",0,1,0,0,0,
101.35,21.89,22.208,-7.709,0.9,0.8,0.02,128,1,"H176_GPS  ",0,1,0,0,0,
101.32,25.73,22.513,-13.414,0.8,0.8,0.018,297,1,"H130_GPS  ",0,1,0,0,0,
101.31,27.59,29.056,-14.515,0.8,0.8,0.017,297,1,"Y319_GPS  ",0,1,0,0,0,
101.306,43.085,15.231,-3.349,1.2,0.51,0.068,45,1,"UNDU_GPS  ",0,1,0,0,0,
101.28,27.93,36.98,-17.134,1.05,1.04,-0.039,297,1,"SCML_GPS  ",0,1,0,0,0,
101.27,25.74,23.611,-12.221,1.7,1.3,0,297,1,"EJ01_GPS  ",0,1,0,0,0,
101.24,27.66,26.665,-15.84,0.72,0.71,0,297,1,"H096_GPS  ",0,1,0,0,0,
101.24,36.7,23.309,1.06,0.98,0.98,-0.001,47,1,"G084_GPS  ",0,1,0,0,0,
101.24,26.68,27.371,-15.239,0.71,0.71,0,297,1,"H114_GPS  ",0,1,0,0,0,
101.23,36.7,22.882,0.873,0.8,0.8,0.014,47,1,"G084_GPS  ",0,1,0,0,0,
101.219,1.231,28.733,-3.056,4,2,-0.033,120,1,"DURI_GPS  ",0,1,0,0,0,
101.19,31.02,29.183,-6.732,1.1,1.1,0.008,298,1,"QIME_GPS  ",0,1,0,0,0,
101.19,38.72,15.674,-1.747,0.97,0.97,0,46,1,"G052_GPS  ",0,1,0,0,0,
101.16,30.96,33.399,-8.951,0.6,0.59,0.001,298,1,"H053_GPS  ",0,1,0,0,0,
101.156,-2.285,31.619,20.016,1.06,0.94,0,231,1,"LNNG_GPS  ",0,1,0,0,0,
101.14,38.93,16.997,-0.854,0.71,0.71,0,46,1,"G141_GPS  ",0,1,0,0,0,
101.13,30.88,32.03,-11.34,1.2,1.1,0.008,297,1,"WARI_GPS  ",0,1,0,0,0,
101.126,4.588,30.455,-0.922,0.57,0.42,-0.085,120,1,"IPOH_GPS  ",0,1,0,0,0,
101.12,30.98,33.393,-8.956,0.6,0.59,-0.018,297,1,"SCDF_GPS  ",0,1,0,0,0,
101.11,36.45,23.171,0.357,0.8,0.8,0.013,47,1,"G100_GPS  ",0,1,0,0,0,
101.097,6.733,27.112,-2.715,6.91,4.36,-0.006,120,1,"PATN_GPS  ",0,1,0,0,0,
101.091,-2.543,36.091,20.741,0.9,1.021,0,231,1,"MKMK_GPS  ",0,1,0,0,0,
101.09,24.02,19.717,-13.345,0.8,0.8,0.018,128,1,"H152_GPS  ",0,1,0,0,0,
101.07,32.32,27.644,-3.263,0.18,0.18,-0.001,265,1,"H041_GPS  ",0,1,0,0,0,
101.06,39.5,16.501,-1.15,1,0.9,0.007,46,1,"GA09_GPS  ",0,1,0,0,0,
101.06,41.96,15.16,-2.365,0.72,0.72,-0.003,45,1,"G040_GPS  ",0,1,0,0,0,
101.06,22.51,20.415,-9.463,0.75,0.72,0.008,128,1,"H175_GPS  ",0,1,0,0,0,
101.06,23.07,17.385,-10.649,1,0.9,0.02,128,1,"H168_GPS  ",0,1,0,0,0,
101.05,22.74,22.649,-9.065,0.57,0.56,-0.001,128,1,"JB39_GPS  ",0,1,0,0,0,
101.045,13.121,28.022,-2.818,0.42,0.28,-0.011,120,1,"CHON_GPS  ",0,1,0,0,0,
101.033,12.764,27.692,-3.513,4.56,2.96,-0.009,120,1,"RYNG_GPS  ",0,1,0,0,0,
101.02,30.11,28.381,-14.469,0.82,0.81,-0.003,297,1,"H068_GPS  ",0,1,0,0,0,
101.02,25.31,18.444,-14.655,0.9,0.8,0.016,297,1,"Y310_GPS  ",0,1,0,0,0,
101.01,36.88,23.426,0.743,0.8,0.8,0.014,47,1,"G082_GPS  ",0,1,0,0,0,
101.01,38.72,19.477,-2.271,1.78,1.77,-0.002,46,1,"G320_GPS  ",0,1,0,0,0,
100.96,36.4,23.923,0.722,0.71,0.7,0,289,1,"G094_GPS  ",0,1,0,0,0,
100.94,37.97,19.247,-0.667,0.8,0.8,0.013,262,1,"G065_GPS  ",0,1,0,0,0,
100.93,31.14,40.242,-10.181,0.71,0.7,0.001,297,1,"H062_GPS  ",0,1,0,0,0,
100.93,27.14,26.732,-14.681,0.71,0.7,0.001,297,1,"H106_GPS  ",0,1,0,0,0,
100.915,51.623,7.087,-4.241,0.17,0.15,0.031,52,1,"MOND_GPS  ",0,1,0,0,0,
100.9,37.66,23.768,-0.086,1.76,1.75,0.002,47,1,"G338_GPS  ",0,1,0,0,0,
100.9,23.87,20.063,-10.971,0.8,0.8,0.018,128,1,"H160_GPS  ",0,1,0,0,0,
100.898,-0.361,29.358,7.819,4,2,-0.038,120,1,"P015_GPS  ",0,1,0,0,0,
100.88,24.42,19.005,-12.374,0.8,0.8,0.017,128,1,"H153_GPS  ",0,1,0,0,0,
100.88,24.44,19.354,-12.688,1.06,1.04,0.038,128,1,"YNJD_GPS  ",0,1,0,0,0,
